Trail 1
00010, 40262, 16246, 70836, 04606,
00020, 34917, 16820, 71676, 04606,
00030, 36821, 07725, 65834, 04606,
00040, 33608, 10520, 66761, 04606,
00050, 43968, 15037, 62384, 04606,
00060, 43970, 10540, 69261, 04606,
00070, 42320, 11397, 75615, 04606,
00080, 40712, 21798, 72050, 04606,
00090, 43124, 15499, 65294, 04606,
00100, 47909, 24179, 70219, 04606,
00110, 38376, 14445, 65773, 04606,
00120, 38797, 13670, 64241, 04606,
00130, 36748, 12522, 63409, 04606,
00140, 31596, 14149, 46619, 04606,
00150, 33360, 09594, 58798, 04606,
00160, 30666, 07328, 65014, 04606,
00170, 32691, 07080, 54722, 04606,
00180, 32245, 07865, 56232, 04606,
00190, 33689, 04485, 62372, 04346,
00200, 22815, 04341, 55707, 04341,
00210, 25565, 04457, 56713, 04073,
00220, 19705, 04214, 64184, 04073,
00230, 15586, 03939, 61813, 03939,
00240, 20352, 04076, 54463, 03939,
00250, 18151, 03954, 62310, 03939,
00260, 19795, 03806, 58707, 03806,
00270, 09701, 03792, 44280, 03779,
00280, 13160, 03779, 59702, 03779,
00290, 10513, 03765, 53516, 03765,
00300, 09386, 03765, 55007, 03765,
00310, 13802, 03765, 53417, 03750,
00320, 09895, 03765, 71828, 03750,
00330, 11355, 03750, 59347, 03750,
00340, 13888, 03750, 53691, 03750,
00350, 08657, 03578, 57464, 03578,
00360, 05567, 03530, 32784, 03530,
00370, 05345, 03530, 47586, 03530,
00380, 06999, 03530, 40089, 03530,
00390, 05854, 03530, 40608, 03530,
00400, 05636, 03530, 43828, 03530,
00410, 07912, 03530, 53503, 03530,
00420, 04734, 03530, 25401, 03530,
00430, 04430, 03530, 14740, 03530,
00440, 05639, 03530, 45903, 03530,
00450, 05209, 03530, 41485, 03530,
00460, 04509, 03530, 15884, 03530,
00470, 03688, 03530, 05912, 03530,
00480, 04660, 03530, 22653, 03530,
00490, 06132, 03530, 27021, 03530,
00500, 04344, 03530, 16112, 03530,
00510, 03672, 03519, 06389, 03519,
00520, 05851, 03480, 39395, 03480,
00530, 03684, 03480, 04642, 03480,
00540, 04171, 03480, 13687, 03480,
00550, 05603, 03480, 40164, 03480,
00560, 06436, 03480, 49678, 03480,
00570, 06004, 03480, 32086, 03480,
