Trail 1
00010, 24981, 03115, 57292, 02375,
00020, 25998, 03887, 63927, 02375,
00030, 23546, 02608, 57674, 02375,
00040, 16680, 03170, 65515, 02375,
00050, 18904, 04035, 46971, 02375,
00060, 16568, 03150, 60352, 02375,
00070, 14090, 02730, 65557, 02375,
00080, 12942, 03227, 53928, 02375,
00090, 19049, 03227, 67463, 02375,
00100, 12080, 02601, 62609, 02375,
00110, 16041, 03129, 56594, 02375,
00120, 17700, 02375, 62686, 02375,
00130, 19969, 02375, 68783, 02375,
00140, 14392, 02375, 64109, 02375,
00150, 14512, 02375, 47610, 02375,
00160, 18801, 02742, 60319, 02375,
00170, 13754, 02375, 52111, 02375,
00180, 19514, 02375, 59780, 02375,
00190, 19290, 02375, 63801, 02375,
00200, 15281, 02375, 53933, 02375,
00210, 14117, 02375, 54020, 02375,
00220, 08620, 02375, 54803, 02375,
00230, 10057, 02375, 59769, 02375,
00240, 07702, 02375, 48346, 02375,
00250, 08651, 02375, 58871, 02375,
00260, 07993, 02375, 57022, 02375,
00270, 08618, 02375, 62655, 02375,
00280, 05322, 02375, 46473, 02375,
00290, 06301, 02375, 50420, 02375,
00300, 05195, 02375, 61908, 02375,
00310, 21926, 03718, 59488, 02375,
00320, 22621, 03718, 53913, 02375,
00330, 16656, 03492, 59574, 02375,
00340, 16193, 02963, 63195, 02375,
00350, 16264, 03058, 68642, 02375,
00360, 18661, 03181, 55297, 02375,
00370, 31258, 03492, 65290, 02375,
00380, 26545, 03227, 59202, 02375,
00390, 20032, 03162, 60581, 02375,
00400, 19630, 02968, 68495, 02375,
00410, 26581, 02375, 66220, 02375,
00420, 27954, 03050, 52994, 02375,
00430, 24518, 02375, 59629, 02375,
00440, 22991, 02375, 65857, 02375,
00450, 22260, 02375, 58788, 02375,
00460, 14307, 02375, 56219, 02375,
00470, 21991, 02375, 65370, 02375,
00480, 15809, 02375, 67936, 02375,
00490, 23351, 02375, 60105, 02375,
00500, 17362, 02375, 59685, 02375,
00510, 12853, 02375, 55575, 02375,
00520, 10043, 02375, 57410, 02375,
00530, 08451, 02375, 56379, 02375,
00540, 10597, 02375, 53478, 02375,
00550, 09701, 02375, 58308, 02375,
00560, 11517, 02375, 54064, 02375,
00570, 06038, 02375, 68117, 02375,
00580, 07569, 02375, 43212, 02375,
00590, 05109, 02375, 43985, 02375,
00600, 05990, 02375, 49208, 02375,
00610, 18243, 02912, 53173, 02375,
00620, 24453, 03117, 68230, 02375,
00630, 15988, 02382, 52835, 02375,
00640, 12943, 03388, 46396, 02375,
