Trail 1
00010, 46573, 24589, 64235, 16736,
00020, 49338, 25752, 80909, 15315,
00030, 52682, 31095, 76961, 15315,
00040, 51200, 22416, 71390, 15315,
00050, 50539, 21765, 80732, 15315,
00060, 56146, 33277, 74852, 15315,
00070, 52873, 19713, 73761, 15315,
00080, 50467, 30032, 68110, 15315,
00090, 53178, 28940, 74629, 15315,
00100, 52185, 28881, 70547, 15315,
00110, 50472, 22335, 70206, 15315,
00120, 52245, 26822, 72473, 15315,
00130, 52996, 31895, 78399, 15315,
00140, 49501, 22636, 70196, 15315,
00150, 49527, 17035, 68797, 15315,
00160, 42529, 16181, 69091, 12890,
00170, 36189, 13084, 72678, 10723,
00180, 34682, 17182, 64131, 10723,
00190, 35713, 11770, 71648, 10473,
00200, 30965, 12882, 64112, 10473,
00210, 26514, 10828, 60139, 09726,
00220, 24306, 10214, 57461, 09726,
00230, 26303, 09919, 70099, 08410,
00240, 20634, 08311, 49744, 08311,
00250, 14294, 08201, 60512, 08201,
00260, 12956, 08076, 46322, 08058,
00270, 17881, 08055, 57095, 08055,
00280, 12102, 08058, 44313, 08055,
00290, 11468, 07935, 43616, 07935,
00300, 14431, 07932, 49225, 07932,
00310, 10452, 07932, 34603, 07932,
00320, 14494, 07932, 50375, 07930,
00330, 15989, 07930, 49121, 07930,
00340, 09473, 07930, 30393, 07930,
00350, 09282, 07930, 35291, 07930,
00360, 13262, 07930, 41487, 07930,
00370, 09551, 07928, 21324, 07928,
00380, 08918, 07875, 19025, 07875,
00390, 10648, 07875, 42303, 07875,
00400, 11120, 07875, 45495, 07875,
00410, 11662, 07733, 39674, 07733,
00420, 08571, 07731, 18021, 07731,
00430, 10853, 07733, 40271, 07731,
00440, 11736, 07731, 46058, 07731,
00450, 09090, 07731, 37237, 07731,
00460, 10867, 07731, 66597, 07731,
00470, 11623, 07731, 30433, 07731,
00480, 09141, 07731, 37391, 07731,
00490, 12611, 07731, 42229, 07731,
00500, 12100, 07731, 39343, 07731,
00510, 11109, 07731, 46611, 07731,
00520, 13311, 07731, 42042, 07731,
00530, 13148, 07731, 62146, 07731,
00540, 12635, 07731, 59491, 07731,
00550, 12797, 07731, 50420, 07731,
00560, 08695, 07731, 27926, 07731,
00570, 14380, 07731, 55606, 07731,
00580, 11249, 07731, 37200, 07731,
00590, 13841, 07731, 59842, 07731,
00600, 12533, 07731, 53061, 07731,
00610, 13228, 07731, 40888, 07731,
00620, 13042, 07731, 49348, 07731,
00630, 17817, 07731, 71250, 07731,
00640, 14031, 07731, 48960, 07731,
00650, 20476, 07731, 63145, 07731,
00660, 12623, 07731, 52247, 07731,
00670, 15216, 07731, 50206, 07731,
00680, 11398, 07731, 47609, 07731,
00690, 09803, 07731, 25120, 07731,
00700, 14182, 07731, 55191, 07731,
00710, 45176, 28919, 72792, 07731,
00720, 46637, 26481, 71104, 07731,
00730, 46858, 25979, 66810, 07731,
00740, 44945, 28360, 70855, 07731,
00750, 47920, 32629, 69365, 07731,
00760, 51942, 25122, 77944, 07731,
00770, 54806, 26720, 81344, 07731,
00780, 52723, 28854, 75151, 07731,
00790, 52611, 29911, 76251, 07731,
00800, 54089, 32293, 79120, 07731,
00810, 45788, 28547, 66077, 07731,
00820, 54143, 29423, 75095, 07731,
00830, 48518, 22728, 87193, 07731,
00840, 49685, 28500, 71178, 07731,
00850, 53935, 26459, 78518, 07731,
00860, 51202, 30531, 74736, 07731,
00870, 51906, 21944, 84589, 07731,
00880, 48243, 28053, 77405, 07731,
00890, 49851, 20940, 73846, 07731,
00900, 52975, 27868, 76252, 07731,
00910, 47685, 18337, 80925, 07731,
00920, 50687, 29074, 75774, 07731,
00930, 45273, 20303, 73665, 07731,
00940, 45509, 23373, 70680, 07731,
00950, 46842, 19710, 64523, 07731,
00960, 41560, 16050, 75426, 07731,
00970, 38028, 12122, 60937, 07731,
00980, 36242, 13620, 64365, 07731,
00990, 34819, 11847, 63772, 07731,
01000, 24098, 10540, 57810, 07731,
01010, 28484, 11483, 60074, 07731,
01020, 21702, 09797, 64618, 07731,
01030, 25189, 09943, 52184, 07731,
01040, 27572, 09684, 60922, 07731,
01050, 21645, 09638, 54036, 07731,
01060, 17774, 09211, 55137, 07731,
01070, 19905, 09203, 48430, 07731,
01080, 17174, 09189, 43381, 07731,
01090, 15326, 09221, 64550, 07731,
01100, 14356, 07796, 60351, 07731,
01110, 11780, 07796, 35387, 07731,
01120, 16906, 07786, 58168, 07731,
01130, 13902, 07786, 58864, 07731,
01140, 14110, 07786, 50513, 07731,
01150, 09945, 07786, 39466, 07731,
01160, 14317, 07656, 63025, 07656,
01170, 10208, 07656, 36733, 07656,
01180, 10865, 07656, 45771, 07656,
01190, 11192, 07656, 65563, 07656,
01200, 13107, 07656, 58309, 07656,
01210, 13389, 07632, 54213, 07632,
01220, 11298, 07632, 34790, 07632,
01230, 15029, 07632, 64357, 07632,
01240, 11110, 07632, 35746, 07632,
01250, 11750, 07632, 55354, 07632,
01260, 12461, 07632, 55148, 07632,
01270, 12536, 07632, 43013, 07632,
01280, 10524, 07632, 61073, 07632,
01290, 11645, 07632, 38512, 07632,
01300, 11838, 07621, 45353, 07621,
01310, 13767, 07621, 47534, 07621,
01320, 12952, 07621, 51499, 07621,
01330, 15137, 07621, 59177, 07621,
01340, 13703, 07621, 57646, 07621,
01350, 13347, 07621, 39718, 07621,
01360, 09556, 07621, 37119, 07621,
01370, 12079, 07621, 47262, 07621,
01380, 08796, 07621, 27470, 07621,
01390, 17739, 07621, 60437, 07621,
01400, 13121, 07621, 57697, 07621,
01410, 11142, 07621, 53394, 07621,
01420, 15183, 07621, 66019, 07621,
01430, 10490, 07621, 41132, 07621,
01440, 14545, 07621, 53205, 07621,
01450, 13780, 07621, 50419, 07621,
01460, 14228, 07621, 57116, 07621,
01470, 14968, 07621, 63878, 07621,
01480, 14555, 07621, 48343, 07621,
01490, 18263, 07621, 63630, 07621,
01500, 12435, 07621, 53664, 07621,
01510, 13685, 07621, 45842, 07621,
01520, 16179, 07621, 56764, 07621,
01530, 10424, 07621, 38753, 07621,
01540, 10352, 07621, 51575, 07621,
01550, 14758, 07621, 72160, 07621,
01560, 16845, 07621, 56941, 07621,
01570, 17152, 07621, 58666, 07621,
01580, 12479, 07621, 50510, 07621,
01590, 16160, 07621, 69020, 07621,
01600, 12919, 07621, 66180, 07621,
01610, 47207, 26915, 75296, 07621,
01620, 47821, 23421, 75368, 07621,
01630, 51292, 22093, 82919, 07621,
01640, 54106, 27437, 79272, 07621,
01650, 46815, 21894, 73286, 07621,
01660, 50509, 18255, 72181, 07621,
01670, 50936, 23029, 84901, 07621,
01680, 55596, 25352, 80047, 07621,
01690, 53896, 29674, 72600, 07621,
01700, 53379, 21301, 84065, 07621,
01710, 53759, 27226, 80079, 07621,
01720, 53709, 37602, 70473, 07621,
01730, 58934, 45382, 74621, 07621,
01740, 58464, 38067, 78165, 07621,
01750, 56269, 27699, 83058, 07621,
01760, 58238, 39836, 83682, 07621,
01770, 56568, 20265, 85078, 07621,
01780, 58068, 32908, 76693, 07621,
01790, 53969, 15255, 78824, 07621,
01800, 59689, 28847, 83255, 07621,
01810, 51447, 21885, 78904, 07621,
01820, 50255, 17917, 79058, 07621,
01830, 48579, 13054, 77665, 07621,
01840, 46718, 11081, 64696, 07621,
01850, 38976, 09454, 62299, 07621,
01860, 36622, 09400, 78671, 07621,
01870, 38726, 09811, 68955, 07621,
01880, 24285, 09342, 71778, 07621,
01890, 27794, 09212, 67205, 07621,
01900, 30599, 09622, 65868, 07621,
01910, 21601, 08977, 50167, 07621,
01920, 23271, 08883, 61357, 07621,
01930, 22312, 08461, 60832, 07621,
01940, 18672, 08451, 54082, 07621,
01950, 17682, 08348, 55943, 07621,
01960, 14343, 08124, 55091, 07621,
01970, 15417, 08089, 68613, 07621,
01980, 17769, 08051, 59836, 07621,
01990, 15965, 08049, 66021, 07621,
02000, 10254, 07964, 31393, 07621,
Trail 2
