Trail 1
00010, 42662, 23817, 61217, 17922,
00020, 41706, 21993, 77112, 17922,
00030, 57490, 31501, 78609, 16882,
00040, 51816, 33365, 75808, 16882,
00050, 53085, 28220, 77396, 16882,
00060, 57220, 32221, 82008, 16882,
00070, 58543, 31570, 83532, 16882,
00080, 60461, 25397, 82108, 16882,
00090, 54962, 31643, 71437, 16882,
00100, 59471, 40374, 85892, 16882,
00110, 56532, 30116, 82443, 16882,
00120, 52514, 24048, 79539, 16882,
00130, 48069, 23174, 77149, 16882,
00140, 52503, 24757, 76451, 16882,
00150, 50508, 28591, 72427, 16882,
00160, 50882, 23427, 73211, 16882,
00170, 50149, 21189, 70850, 16882,
00180, 45100, 22344, 68057, 16882,
00190, 41409, 25513, 64101, 16792,
00200, 41386, 19606, 68257, 15996,
00210, 37969, 17316, 66394, 15996,
00220, 39270, 15354, 74401, 15354,
00230, 37194, 18572, 67107, 14288,
00240, 38453, 15001, 56599, 13155,
00250, 32709, 17132, 59868, 12767,
00260, 30375, 12523, 71910, 12523,
00270, 29436, 12262, 62860, 12010,
00280, 23219, 11424, 52065, 10573,
00290, 23747, 11286, 70279, 10573,
00300, 20006, 11063, 47729, 10573,
00310, 20247, 10685, 60214, 10573,
00320, 21536, 11103, 51118, 10573,
00330, 15475, 10821, 46509, 10562,
00340, 16895, 10669, 45461, 10548,
00350, 16948, 09953, 51616, 09953,
00360, 15146, 09959, 53584, 09902,
00370, 13290, 09204, 60823, 09131,
00380, 11586, 08948, 40214, 08948,
00390, 13170, 08948, 36669, 08876,
00400, 14822, 08948, 49538, 08876,
00410, 13570, 08816, 41408, 08802,
00420, 11913, 08730, 30862, 08730,
00430, 10020, 08730, 25404, 08730,
00440, 10932, 08404, 40961, 08404,
00450, 12357, 08382, 39811, 08382,
00460, 10469, 08319, 27132, 08319,
00470, 13685, 08319, 48112, 08319,
00480, 10770, 08319, 23683, 08319,
00490, 11645, 08319, 42590, 08319,
00500, 10777, 08341, 27495, 08308,
00510, 11370, 08308, 32305, 08308,
00520, 09740, 08289, 23140, 08289,
00530, 11426, 08289, 33499, 08289,
00540, 13539, 08289, 47918, 08289,
00550, 13138, 08289, 46581, 08289,
00560, 13039, 08289, 39379, 08289,
00570, 11593, 08289, 38084, 08289,
00580, 09820, 08289, 29755, 08289,
00590, 12386, 08289, 42260, 08289,
00600, 11395, 08289, 33401, 08289,
00610, 09851, 08289, 19111, 08289,
00620, 09462, 08289, 25072, 08289,
00630, 10176, 08289, 43237, 08289,
00640, 10580, 08289, 29950, 08289,
00650, 08807, 08289, 13280, 08289,
00660, 10829, 08289, 36816, 08289,
00670, 11520, 08289, 37927, 08289,
00680, 11273, 08289, 27499, 08289,
00690, 10072, 08284, 25410, 08284,
00700, 11136, 08284, 46291, 08284,
00710, 11720, 08284, 28232, 08284,
00720, 11000, 08273, 40103, 08273,
00730, 11866, 08273, 37687, 08273,
00740, 11450, 08273, 30312, 08273,
00750, 10383, 08273, 41484, 08273,
00760, 10218, 08273, 27577, 08273,
00770, 11264, 08273, 46688, 08273,
00780, 10390, 08273, 26915, 08273,
00790, 10575, 08273, 37158, 08273,
00800, 09522, 08273, 25835, 08273,
00810, 10930, 08273, 36318, 08273,
00820, 10980, 08273, 40165, 08273,
00830, 09177, 08273, 20911, 08273,
00840, 09572, 08273, 22247, 08273,
00850, 12904, 08273, 42632, 08273,
00860, 10597, 08273, 25786, 08273,
00870, 12502, 08273, 43842, 08273,
00880, 11168, 08273, 37287, 08273,
00890, 11328, 08273, 42374, 08273,
00900, 10531, 08273, 30331, 08273,
00910, 12125, 08273, 47281, 08273,
00920, 10406, 08273, 28817, 08273,
00930, 11182, 08273, 25798, 08273,
00940, 11134, 08273, 30271, 08273,
00950, 13040, 08273, 60206, 08273,
00960, 12349, 08273, 33877, 08273,
00970, 10053, 08273, 19154, 08273,
00980, 11888, 08273, 56330, 08273,
00990, 09985, 08273, 22740, 08273,
01000, 12288, 08273, 26892, 08273,
01010, 59402, 25441, 80182, 08273,
01020, 59302, 38520, 74378, 08273,
01030, 57953, 35084, 85666, 08273,
01040, 60555, 31566, 78624, 08273,
01050, 57612, 41010, 70525, 08273,
01060, 57126, 39768, 75351, 08273,
01070, 59751, 32716, 84575, 08273,
01080, 58562, 37703, 78976, 08273,
01090, 61844, 41125, 79370, 08273,
01100, 63265, 38298, 82699, 08273,
01110, 63160, 45388, 79824, 08273,
01120, 63867, 35295, 81491, 08273,
01130, 65793, 43443, 82365, 08273,
01140, 65466, 37093, 82801, 08273,
01150, 65787, 37525, 83402, 08273,
01160, 59606, 20003, 75650, 08273,
01170, 65298, 39540, 88967, 08273,
01180, 62450, 22464, 81010, 08273,
01190, 57944, 27952, 76677, 08273,
01200, 57702, 21524, 76045, 08273,
01210, 48308, 17211, 69442, 08273,
01220, 52391, 18478, 74460, 08273,
01230, 50319, 17608, 80072, 08273,
01240, 45035, 18489, 73032, 08273,
01250, 45220, 15041, 72477, 08273,
01260, 42822, 14640, 75731, 08273,
